ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AN,2021-01-06,2887,1733,0,1154,0,0
AR,2021-01-06,430,408,0,22,0,0
AS,2021-01-06,158,149,0,9,0,0
CB,2021-01-06,145,140,0,4,0,1
CE,2021-01-06,18,3,0,15,0,0
CL,2021-01-06,1054,543,0,511,0,0
CM,2021-01-06,1416,987,0,429,0,0
CN,2021-01-06,268,199,0,69,0,0
CT,2021-01-06,2126,2124,0,0,2,0
EX,2021-01-06,934,387,2,545,0,0
GA,2021-01-06,783,711,0,72,0,0
IB,2021-01-06,491,359,0,132,0,0
MC,2021-01-06,1309,654,0,653,2,0
MD,2021-01-06,1768,1040,0,728,0,0
ML,2021-01-06,23,8,0,15,0,0
NC,2021-01-06,175,117,0,58,0,0
PV,2021-01-06,464,270,0,194,0,0
RI,2021-01-06,163,157,1,5,0,0
VC,2021-01-06,4794,3492,0,1302,0,0
AN,2021-01-07,3697,1909,0,1788,0,0
AR,2021-01-07,546,523,0,23,0,0
AS,2021-01-07,190,176,0,14,0,0
CB,2021-01-07,167,154,0,11,0,2
CE,2021-01-07,24,3,0,21,0,0
CL,2021-01-07,1326,619,0,707,0,0
CM,2021-01-07,1912,1328,0,582,2,0
CN,2021-01-07,239,173,0,66,0,0
CT,2021-01-07,3879,3870,0,0,7,2
EX,2021-01-07,1130,448,0,680,0,2
GA,2021-01-07,890,783,0,107,0,0
IB,2021-01-07,708,546,0,162,0,0
MC,2021-01-07,1488,672,3,807,3,3
MD,2021-01-07,4141,1603,0,2538,0,0
ML,2021-01-07,37,10,0,27,0,0
NC,2021-01-07,147,101,0,45,0,1
PV,2021-01-07,595,311,0,284,0,0
RI,2021-01-07,252,243,0,9,0,0
VC,2021-01-07,5750,4093,0,1657,0,0
AN,2021-01-08,4794,2617,0,2177,0,0
AR,2021-01-08,619,609,0,10,0,0
AS,2021-01-08,236,218,0,18,0,0
CB,2021-01-08,216,207,0,8,0,1
CE,2021-01-08,38,4,0,34,0,0
CL,2021-01-08,1656,784,0,872,0,0
CM,2021-01-08,1877,1360,0,516,1,0
CN,2021-01-08,268,206,0,62,0,0
CT,2021-01-08,4403,4393,0,0,8,2
EX,2021-01-08,1235,535,0,700,0,0
GA,2021-01-08,892,810,0,82,0,0
IB,2021-01-08,713,531,0,182,0,0
MC,2021-01-08,1720,805,3,909,3,0
MD,2021-01-08,6220,3169,0,3051,0,0
ML,2021-01-08,55,21,0,34,0,0
NC,2021-01-08,170,103,0,67,0,0
PV,2021-01-08,681,388,0,293,0,0
RI,2021-01-08,266,255,0,11,0,0
VC,2021-01-08,6975,5039,0,1936,0,0
AN,2021-01-09,4346,2510,0,1836,0,0
AR,2021-01-09,570,566,0,4,0,0
AS,2021-01-09,318,297,0,21,0,0
CB,2021-01-09,146,145,0,1,0,0
CE,2021-01-09,26,4,0,22,0,0
CL,2021-01-09,1600,769,0,831,0,0
CM,2021-01-09,1791,1274,0,516,1,0
CN,2021-01-09,313,219,0,94,0,0
CT,2021-01-09,2970,2968,0,0,0,2
EX,2021-01-09,1159,517,0,642,0,0
GA,2021-01-09,962,848,0,114,0,0
IB,2021-01-09,690,515,0,175,0,0
MC,2021-01-09,1828,875,2,949,0,2
MD,2021-01-09,2187,1008,0,1179,0,0
ML,2021-01-09,40,13,0,27,0,0
NC,2021-01-09,200,138,0,62,0,0
PV,2021-01-09,571,343,0,228,0,0
RI,2021-01-09,285,268,0,17,0,0
VC,2021-01-09,6472,4602,0,1870,0,0
AN,2021-01-10,3781,1959,0,1822,0,0
AR,2021-01-10,565,551,0,13,1,0
AS,2021-01-10,289,261,0,28,0,0
CB,2021-01-10,140,130,0,9,0,1
CE,2021-01-10,22,4,0,18,0,0
CL,2021-01-10,1526,671,0,855,0,0
CM,2021-01-10,1597,1025,0,572,0,0
CN,2021-01-10,304,202,0,101,0,1
CT,2021-01-10,2470,2468,0,0,0,2
EX,2021-01-10,946,370,1,575,0,0
GA,2021-01-10,1021,900,0,121,0,0
IB,2021-01-10,601,402,0,199,0,0
MC,2021-01-10,1607,757,5,843,0,2
MD,2021-01-10,2278,865,0,1413,0,0
ML,2021-01-10,40,16,0,24,0,0
NC,2021-01-10,183,109,0,74,0,0
PV,2021-01-10,606,362,0,244,0,0
RI,2021-01-10,209,190,0,19,0,0
VC,2021-01-10,5132,3477,0,1655,0,0
AN,2021-01-11,5404,2596,0,2808,0,0
AR,2021-01-11,700,692,0,8,0,0
AS,2021-01-11,323,294,0,29,0,0
CB,2021-01-11,137,130,0,4,0,3
CE,2021-01-11,25,7,0,18,0,0
CL,2021-01-11,2292,1096,0,1196,0,0
CM,2021-01-11,2180,1422,0,755,3,0
CN,2021-01-11,328,246,0,82,0,0
CT,2021-01-11,4921,4911,0,0,6,4
EX,2021-01-11,1234,526,0,708,0,0
GA,2021-01-11,1352,1189,0,163,0,0
IB,2021-01-11,672,478,0,194,0,0
MC,2021-01-11,1989,873,1,1108,3,4
MD,2021-01-11,4835,1696,0,3139,0,0
ML,2021-01-11,58,18,0,40,0,0
NC,2021-01-11,186,109,0,77,0,0
PV,2021-01-11,684,368,0,316,0,0
RI,2021-01-11,276,258,0,17,1,0
VC,2021-01-11,7145,4864,0,2281,0,0
AN,2021-01-12,6046,3285,0,2761,0,0
AR,2021-01-12,752,747,0,5,0,0
AS,2021-01-12,343,327,0,16,0,0
CB,2021-01-12,167,164,0,3,0,0
CE,2021-01-12,28,9,0,19,0,0
CL,2021-01-12,2269,1100,0,1169,0,0
CM,2021-01-12,2452,1734,0,715,3,0
CN,2021-01-12,356,251,0,105,0,0
CT,2021-01-12,4365,4355,0,0,8,2
EX,2021-01-12,1290,563,0,725,0,2
GA,2021-01-12,1261,1088,0,173,0,0
IB,2021-01-12,705,500,0,205,0,0
MC,2021-01-12,2110,963,4,1142,0,1
MD,2021-01-12,5023,1771,0,3252,0,0
ML,2021-01-12,70,23,0,47,0,0
NC,2021-01-12,212,150,0,62,0,0
PV,2021-01-12,683,384,0,299,0,0
RI,2021-01-12,298,279,0,18,1,0
VC,2021-01-12,7782,5679,0,2103,0,0
AN,2021-01-13,6439,3616,0,2823,0,0
AR,2021-01-13,784,777,0,7,0,0
AS,2021-01-13,265,241,0,24,0,0
CB,2021-01-13,163,154,0,9,0,0
CE,2021-01-13,33,3,0,30,0,0
CL,2021-01-13,2444,1280,0,1164,0,0
CM,2021-01-13,2512,1877,0,634,1,0
CN,2021-01-13,322,252,0,69,0,1
CT,2021-01-13,4131,4122,0,0,4,5
EX,2021-01-13,1279,603,0,674,0,2
GA,2021-01-13,1331,1156,0,175,0,0
IB,2021-01-13,681,513,0,168,0,0
MC,2021-01-13,1838,873,3,954,3,5
MD,2021-01-13,4400,1474,0,2926,0,0
ML,2021-01-13,61,21,0,40,0,0
NC,2021-01-13,243,140,0,103,0,0
PV,2021-01-13,644,355,0,289,0,0
RI,2021-01-13,301,287,0,14,0,0
VC,2021-01-13,7782,5785,0,1997,0,0
AN,2021-01-14,6398,3516,0,2882,0,0
AR,2021-01-14,663,658,0,5,0,0
AS,2021-01-14,280,256,0,24,0,0
CB,2021-01-14,149,145,0,2,0,2
CE,2021-01-14,23,5,0,18,0,0
CL,2021-01-14,2445,1216,0,1229,0,0
CM,2021-01-14,2575,1913,0,662,0,0
CN,2021-01-14,316,233,0,83,0,0
CT,2021-01-14,3858,3847,0,0,9,2
EX,2021-01-14,1114,577,2,534,0,1
GA,2021-01-14,1355,1186,0,169,0,0
IB,2021-01-14,677,488,0,189,0,0
MC,2021-01-14,1769,878,5,881,2,3
MD,2021-01-14,4442,1774,0,2668,0,0
ML,2021-01-14,60,21,0,39,0,0
NC,2021-01-14,248,152,0,96,0,0
PV,2021-01-14,629,333,0,296,0,0
RI,2021-01-14,245,232,0,13,0,0
VC,2021-01-14,7492,5580,0,1912,0,0
AN,2021-01-15,7152,3998,0,3154,0,0
AR,2021-01-15,762,753,0,9,0,0
AS,2021-01-15,276,242,0,34,0,0
CB,2021-01-15,149,135,0,12,0,2
CE,2021-01-15,28,5,0,23,0,0
CL,2021-01-15,2678,1291,0,1387,0,0
CM,2021-01-15,2599,1954,0,643,2,0
CN,2021-01-15,288,203,0,85,0,0
CT,2021-01-15,4076,4067,0,0,4,5
EX,2021-01-15,1235,641,1,590,0,3
GA,2021-01-15,1476,1266,0,210,0,0
IB,2021-01-15,656,472,0,184,0,0
MC,2021-01-15,1853,944,3,901,1,4
MD,2021-01-15,5883,2695,0,3188,0,0
ML,2021-01-15,47,18,0,29,0,0
NC,2021-01-15,240,126,0,114,0,0
PV,2021-01-15,662,309,0,353,0,0
RI,2021-01-15,331,312,0,19,0,0
VC,2021-01-15,9039,6763,0,2276,0,0
AN,2021-01-16,5189,3078,0,2111,0,0
AR,2021-01-16,655,649,0,6,0,0
AS,2021-01-16,347,309,0,38,0,0
CB,2021-01-16,159,153,0,6,0,0
CE,2021-01-16,31,2,0,29,0,0
CL,2021-01-16,2216,1114,0,1102,0,0
CM,2021-01-16,2067,1527,0,540,0,0
CN,2021-01-16,279,205,0,74,0,0
CT,2021-01-16,2540,2533,0,0,3,4
EX,2021-01-16,1062,507,0,554,0,1
GA,2021-01-16,1490,1273,0,217,0,0
IB,2021-01-16,602,460,0,142,0,0
MC,2021-01-16,1702,929,2,770,1,0
MD,2021-01-16,3773,2058,0,1715,0,0
ML,2021-01-16,56,22,0,34,0,0
NC,2021-01-16,220,137,0,83,0,0
PV,2021-01-16,672,427,0,245,0,0
RI,2021-01-16,331,318,0,13,0,0
VC,2021-01-16,6934,5051,0,1883,0,0
AN,2021-01-17,4285,2400,0,1885,0,0
AR,2021-01-17,552,550,0,2,0,0
AS,2021-01-17,405,362,0,43,0,0
CB,2021-01-17,186,179,0,7,0,0
CE,2021-01-17,26,2,1,23,0,0
CL,2021-01-17,2134,1086,0,1048,0,0
CM,2021-01-17,1438,900,0,538,0,0
CN,2021-01-17,254,162,0,92,0,0
CT,2021-01-17,2090,2086,0,0,1,3
EX,2021-01-17,997,470,0,527,0,0
GA,2021-01-17,1381,1157,0,224,0,0
IB,2021-01-17,521,390,0,131,0,0
MC,2021-01-17,1394,758,3,631,1,1
MD,2021-01-17,3016,1534,0,1482,0,0
ML,2021-01-17,52,17,0,35,0,0
NC,2021-01-17,214,129,0,85,0,0
PV,2021-01-17,700,463,0,237,0,0
RI,2021-01-17,285,250,0,34,1,0
VC,2021-01-17,5400,3756,0,1644,0,0
AN,2021-01-18,6873,3379,0,3494,0,0
AR,2021-01-18,782,776,0,6,0,0
AS,2021-01-18,508,452,0,56,0,0
CB,2021-01-18,214,207,0,7,0,0
CE,2021-01-18,49,8,0,41,0,0
CL,2021-01-18,2902,1389,0,1513,0,0
CM,2021-01-18,2238,1553,0,685,0,0
CN,2021-01-18,351,250,0,101,0,0
CT,2021-01-18,4335,4320,0,0,8,7
EX,2021-01-18,1179,549,0,630,0,0
GA,2021-01-18,1975,1650,0,325,0,0
IB,2021-01-18,633,491,0,142,0,0
MC,2021-01-18,1635,832,4,796,1,2
MD,2021-01-18,5797,2618,0,3179,0,0
ML,2021-01-18,75,17,0,58,0,0
NC,2021-01-18,240,147,0,93,0,0
PV,2021-01-18,869,487,0,382,0,0
RI,2021-01-18,344,312,0,32,0,0
VC,2021-01-18,7469,5069,0,2400,0,0
AN,2021-01-19,7667,4243,0,3424,0,0
AR,2021-01-19,730,723,0,7,0,0
AS,2021-01-19,509,443,0,66,0,0
CB,2021-01-19,206,199,0,7,0,0
CE,2021-01-19,43,6,0,37,0,0
CL,2021-01-19,2663,1304,0,1359,0,0
CM,2021-01-19,2319,1665,0,654,0,0
CN,2021-01-19,320,220,0,100,0,0
CT,2021-01-19,4082,4075,0,0,7,0
EX,2021-01-19,1036,587,0,449,0,0
GA,2021-01-19,1754,1456,0,298,0,0
IB,2021-01-19,608,469,0,139,0,0
MC,2021-01-19,1561,811,4,744,0,2
MD,2021-01-19,6960,4160,0,2800,0,0
ML,2021-01-19,90,21,0,69,0,0
NC,2021-01-19,251,155,0,96,0,0
PV,2021-01-19,836,463,0,373,0,0
RI,2021-01-19,367,344,0,23,0,0
VC,2021-01-19,7119,5007,0,2112,0,0
AN,2021-01-20,8509,4793,0,3716,0,0
AR,2021-01-20,676,676,0,0,0,0
AS,2021-01-20,399,328,0,71,0,0
CB,2021-01-20,148,146,0,2,0,0
CE,2021-01-20,57,7,0,50,0,0
CL,2021-01-20,2804,1416,0,1388,0,0
CM,2021-01-20,2513,1873,0,640,0,0
CN,2021-01-20,273,200,0,73,0,0
CT,2021-01-20,3874,3841,0,0,24,9
EX,2021-01-20,913,551,0,361,0,1
GA,2021-01-20,1740,1439,0,299,2,0
IB,2021-01-20,511,386,0,125,0,0
MC,2021-01-20,1497,797,2,696,1,1
MD,2021-01-20,4835,2857,0,1978,0,0
ML,2021-01-20,89,31,0,58,0,0
NC,2021-01-20,261,160,0,101,0,0
PV,2021-01-20,933,490,0,443,0,0
RI,2021-01-20,311,302,0,9,0,0
VC,2021-01-20,7567,5625,0,1942,0,0
AN,2021-01-21,7085,4044,0,3041,0,0
AR,2021-01-21,710,701,0,9,0,0
AS,2021-01-21,511,462,0,49,0,0
CB,2021-01-21,120,115,0,5,0,0
CE,2021-01-21,38,5,0,33,0,0
CL,2021-01-21,2507,1192,0,1315,0,0
CM,2021-01-21,2277,1637,0,639,1,0
CN,2021-01-21,270,198,0,72,0,0
CT,2021-01-21,3594,3580,0,0,10,4
EX,2021-01-21,830,494,0,335,0,1
GA,2021-01-21,1752,1487,0,265,0,0
IB,2021-01-21,554,418,0,136,0,0
MC,2021-01-21,1204,643,2,558,0,1
MD,2021-01-21,4144,2407,0,1737,0,0
ML,2021-01-21,65,23,0,42,0,0
NC,2021-01-21,246,172,0,74,0,0
PV,2021-01-21,802,375,0,427,0,0
RI,2021-01-21,348,324,0,24,0,0
VC,2021-01-21,7320,5527,0,1793,0,0
AN,2021-01-22,7789,4418,0,3371,0,0
AR,2021-01-22,783,780,0,3,0,0
AS,2021-01-22,434,375,0,59,0,0
CB,2021-01-22,188,178,0,10,0,0
CE,2021-01-22,31,3,0,28,0,0
CL,2021-01-22,2636,1240,0,1396,0,0
CM,2021-01-22,2238,1705,0,533,0,0
CN,2021-01-22,278,202,0,76,0,0
CT,2021-01-22,3607,3596,0,0,7,4
EX,2021-01-22,900,534,0,365,0,1
GA,2021-01-22,1735,1449,0,286,0,0
IB,2021-01-22,445,333,0,112,0,0
MC,2021-01-22,1214,699,0,512,1,2
MD,2021-01-22,6221,3402,0,2819,0,0
ML,2021-01-22,60,24,0,36,0,0
NC,2021-01-22,260,161,0,99,0,0
PV,2021-01-22,850,396,0,454,0,0
RI,2021-01-22,282,263,0,18,0,1
VC,2021-01-22,6962,5150,0,1812,0,0
AN,2021-01-23,5892,3779,0,2113,0,0
AR,2021-01-23,599,596,0,3,0,0
AS,2021-01-23,602,556,0,46,0,0
CB,2021-01-23,152,145,0,7,0,0
CE,2021-01-23,22,3,0,19,0,0
CL,2021-01-23,2180,1073,0,1107,0,0
CM,2021-01-23,1468,1110,0,357,1,0
CN,2021-01-23,306,230,0,76,0,0
CT,2021-01-23,2261,2259,0,0,0,2
EX,2021-01-23,737,423,0,314,0,0
GA,2021-01-23,1563,1266,0,297,0,0
IB,2021-01-23,397,306,0,91,0,0
MC,2021-01-23,1135,694,2,438,0,1
MD,2021-01-23,3841,1844,0,1997,0,0
ML,2021-01-23,72,14,0,58,0,0
NC,2021-01-23,188,128,0,60,0,0
PV,2021-01-23,773,465,0,308,0,0
RI,2021-01-23,291,272,0,18,0,1
VC,2021-01-23,5207,3801,0,1406,0,0
AN,2021-01-24,4334,2662,0,1672,0,0
AR,2021-01-24,601,599,0,2,0,0
AS,2021-01-24,554,512,0,42,0,0
CB,2021-01-24,157,153,0,4,0,0
CE,2021-01-24,37,6,0,31,0,0
CL,2021-01-24,1687,763,0,924,0,0
CM,2021-01-24,1204,811,0,393,0,0
CN,2021-01-24,224,153,0,71,0,0
CT,2021-01-24,1881,1880,0,0,0,1
EX,2021-01-24,520,300,0,219,0,1
GA,2021-01-24,1344,1092,0,252,0,0
IB,2021-01-24,313,232,0,81,0,0
MC,2021-01-24,868,504,0,363,1,0
MD,2021-01-24,2987,1346,0,1641,0,0
ML,2021-01-24,52,16,0,36,0,0
NC,2021-01-24,220,135,0,85,0,0
PV,2021-01-24,878,538,0,340,0,0
RI,2021-01-24,220,206,0,14,0,0
VC,2021-01-24,3888,2724,0,1164,0,0
AN,2021-01-25,6194,3276,0,2918,0,0
AR,2021-01-25,694,690,0,4,0,0
AS,2021-01-25,587,532,0,55,0,0
CB,2021-01-25,141,133,0,8,0,0
CE,2021-01-25,28,3,0,25,0,0
CL,2021-01-25,2586,1315,0,1271,0,0
CM,2021-01-25,1740,1210,0,530,0,0
CN,2021-01-25,266,173,0,93,0,0
CT,2021-01-25,3711,3699,0,0,3,9
EX,2021-01-25,669,374,0,295,0,0
GA,2021-01-25,1677,1392,0,285,0,0
IB,2021-01-25,343,239,0,104,0,0
MC,2021-01-25,1065,565,0,499,1,0
MD,2021-01-25,4886,2442,0,2444,0,0
ML,2021-01-25,71,22,0,49,0,0
NC,2021-01-25,241,165,0,76,0,0
PV,2021-01-25,1067,569,0,498,0,0
RI,2021-01-25,303,271,0,31,0,1
VC,2021-01-25,5645,4054,0,1591,0,0
AN,2021-01-26,6642,3972,0,2670,0,0
AR,2021-01-26,727,723,0,4,0,0
AS,2021-01-26,538,500,0,38,0,0
CB,2021-01-26,158,156,0,2,0,0
CE,2021-01-26,34,5,0,29,0,0
CL,2021-01-26,2128,1057,0,1071,0,0
CM,2021-01-26,1790,1399,0,391,0,0
CN,2021-01-26,287,217,0,70,0,0
CT,2021-01-26,3183,3167,0,0,8,8
EX,2021-01-26,696,441,0,254,1,0
GA,2021-01-26,1459,1209,0,250,0,0
IB,2021-01-26,331,259,0,72,0,0
MC,2021-01-26,967,546,1,418,1,1
MD,2021-01-26,5780,3363,0,2417,0,0
ML,2021-01-26,62,19,0,43,0,0
NC,2021-01-26,203,125,0,78,0,0
PV,2021-01-26,916,490,0,426,0,0
RI,2021-01-26,292,271,1,17,0,3
VC,2021-01-26,5545,4200,0,1345,0,0
AN,2021-01-27,7692,4801,0,2891,0,0
AR,2021-01-27,633,627,0,6,0,0
AS,2021-01-27,440,379,0,61,0,0
CB,2021-01-27,117,114,0,3,0,0
CE,2021-01-27,34,1,0,33,0,0
CL,2021-01-27,2016,933,0,1083,0,0
CM,2021-01-27,1688,1262,0,426,0,0
CN,2021-01-27,276,217,0,59,0,0
CT,2021-01-27,3042,3032,0,0,9,1
EX,2021-01-27,545,360,0,185,0,0
GA,2021-01-27,1360,1141,0,219,0,0
IB,2021-01-27,311,239,0,72,0,0
MC,2021-01-27,781,454,0,326,1,0
MD,2021-01-27,3975,2366,0,1609,0,0
ML,2021-01-27,49,15,0,34,0,0
NC,2021-01-27,230,147,0,83,0,0
PV,2021-01-27,942,458,0,484,0,0
RI,2021-01-27,253,236,1,15,0,1
VC,2021-01-27,5545,4432,0,1113,0,0
AN,2021-01-28,6097,3961,0,2136,0,0
AR,2021-01-28,593,588,0,5,0,0
AS,2021-01-28,344,316,0,28,0,0
CB,2021-01-28,108,102,0,6,0,0
CE,2021-01-28,28,7,0,21,0,0
CL,2021-01-28,1765,848,0,917,0,0
CM,2021-01-28,1472,1196,0,276,0,0
CN,2021-01-28,229,174,0,55,0,0
CT,2021-01-28,2973,2962,0,0,8,3
EX,2021-01-28,500,346,0,154,0,0
GA,2021-01-28,1200,1017,0,183,0,0
IB,2021-01-28,273,212,0,61,0,0
MC,2021-01-28,721,437,0,283,1,0
MD,2021-01-28,3794,2130,0,1664,0,0
ML,2021-01-28,59,18,0,41,0,0
NC,2021-01-28,255,166,0,89,0,0
PV,2021-01-28,893,445,0,448,0,0
RI,2021-01-28,225,206,0,18,0,1
VC,2021-01-28,4881,3892,0,989,0,0
AN,2021-01-29,5367,3244,0,2123,0,0
AR,2021-01-29,594,586,0,8,0,0
AS,2021-01-29,452,423,0,29,0,0
CB,2021-01-29,128,122,0,6,0,0
CE,2021-01-29,29,3,0,26,0,0
CL,2021-01-29,1818,879,0,939,0,0
CM,2021-01-29,1380,1119,0,260,1,0
CN,2021-01-29,250,192,0,57,0,1
CT,2021-01-29,2950,2921,0,0,27,2
EX,2021-01-29,447,310,0,137,0,0
GA,2021-01-29,1178,975,0,203,0,0
IB,2021-01-29,209,182,0,27,0,0
MC,2021-01-29,603,374,0,229,0,0
MD,2021-01-29,4895,2563,0,2332,0,0
ML,2021-01-29,37,12,0,25,0,0
NC,2021-01-29,201,141,0,60,0,0
PV,2021-01-29,754,352,0,402,0,0
RI,2021-01-29,214,198,0,16,0,0
VC,2021-01-29,4181,3344,0,837,0,0
AN,2021-01-30,4223,2830,0,1393,0,0
AR,2021-01-30,506,504,0,2,0,0
AS,2021-01-30,444,416,0,28,0,0
CB,2021-01-30,128,122,0,6,0,0
CE,2021-01-30,27,2,0,25,0,0
CL,2021-01-30,1401,611,0,790,0,0
CM,2021-01-30,723,591,0,132,0,0
CN,2021-01-30,222,170,0,52,0,0
CT,2021-01-30,1741,1738,0,0,1,2
EX,2021-01-30,276,188,0,88,0,0
GA,2021-01-30,1045,870,0,175,0,0
IB,2021-01-30,169,142,0,27,0,0
MC,2021-01-30,579,407,0,171,1,0
MD,2021-01-30,3026,1638,0,1388,0,0
ML,2021-01-30,59,19,0,40,0,0
NC,2021-01-30,200,125,0,75,0,0
PV,2021-01-30,820,490,0,330,0,0
RI,2021-01-30,149,131,0,18,0,0
VC,2021-01-30,3324,2675,0,649,0,0
AN,2021-01-31,2956,1872,0,1084,0,0
AR,2021-01-31,380,377,0,3,0,0
AS,2021-01-31,383,348,0,35,0,0
CB,2021-01-31,100,98,0,2,0,0
CE,2021-01-31,33,2,0,31,0,0
CL,2021-01-31,986,440,0,546,0,0
CM,2021-01-31,629,445,0,184,0,0
CN,2021-01-31,222,164,0,58,0,0
CT,2021-01-31,1391,1390,0,0,0,1
EX,2021-01-31,198,96,0,102,0,0
GA,2021-01-31,890,738,0,152,0,0
IB,2021-01-31,82,70,0,12,0,0
MC,2021-01-31,308,181,1,126,0,0
MD,2021-01-31,2259,1043,0,1216,0,0
ML,2021-01-31,35,16,0,19,0,0
NC,2021-01-31,150,88,0,62,0,0
PV,2021-01-31,864,482,0,382,0,0
RI,2021-01-31,73,69,0,4,0,0
VC,2021-01-31,2077,1585,0,492,0,0
AN,2021-02-01,4450,2492,0,1958,0,0
AR,2021-02-01,556,550,0,5,1,0
AS,2021-02-01,443,388,0,55,0,0
CB,2021-02-01,132,128,0,4,0,0
CE,2021-02-01,38,3,0,35,0,0
CL,2021-02-01,1466,710,0,756,0,0
CM,2021-02-01,988,770,0,218,0,0
CN,2021-02-01,224,174,0,50,0,0
CT,2021-02-01,2887,2867,0,0,9,11
EX,2021-02-01,315,193,0,122,0,0
GA,2021-02-01,1023,854,0,169,0,0
IB,2021-02-01,350,258,0,92,0,0
MC,2021-02-01,483,258,0,224,1,0
MD,2021-02-01,3684,1863,0,1821,0,0
ML,2021-02-01,50,14,0,36,0,0
NC,2021-02-01,215,144,0,71,0,0
PV,2021-02-01,865,477,0,388,0,0
RI,2021-02-01,117,104,0,11,0,2
VC,2021-02-01,3112,2429,0,683,0,0
AN,2021-02-02,4078,2663,0,1415,0,0
AR,2021-02-02,546,541,0,5,0,0
AS,2021-02-02,416,380,0,36,0,0
CB,2021-02-02,111,96,0,15,0,0
CE,2021-02-02,34,2,0,32,0,0
CL,2021-02-02,1196,595,0,601,0,0
CM,2021-02-02,1007,867,0,140,0,0
CN,2021-02-02,227,165,0,62,0,0
CT,2021-02-02,2630,2614,0,0,10,6
EX,2021-02-02,277,197,1,79,0,0
GA,2021-02-02,898,763,0,135,0,0
IB,2021-02-02,333,252,0,81,0,0
MC,2021-02-02,481,312,0,169,0,0
MD,2021-02-02,4193,2409,0,1784,0,0
ML,2021-02-02,35,12,0,23,0,0
NC,2021-02-02,155,106,0,49,0,0
PV,2021-02-02,872,501,0,371,0,0
RI,2021-02-02,169,155,0,12,0,2
VC,2021-02-02,2906,2433,0,473,0,0
AN,2021-02-03,4051,2768,0,1283,0,0
AR,2021-02-03,454,450,0,4,0,0
AS,2021-02-03,279,244,0,35,0,0
CB,2021-02-03,80,79,0,1,0,0
CE,2021-02-03,29,0,0,29,0,0
CL,2021-02-03,1192,603,0,589,0,0
CM,2021-02-03,883,761,0,122,0,0
CN,2021-02-03,186,145,0,41,0,0
CT,2021-02-03,2346,2323,0,0,17,6
EX,2021-02-03,251,167,1,83,0,0
GA,2021-02-03,804,692,0,111,1,0
IB,2021-02-03,252,215,0,37,0,0
MC,2021-02-03,456,290,0,164,1,1
MD,2021-02-03,2961,1770,0,1191,0,0
ML,2021-02-03,39,16,0,23,0,0
NC,2021-02-03,184,126,0,58,0,0
PV,2021-02-03,741,384,0,357,0,0
RI,2021-02-03,122,115,0,7,0,0
VC,2021-02-03,2704,2292,0,412,0,0
AN,2021-02-04,3550,2423,0,1127,0,0
AR,2021-02-04,457,449,0,8,0,0
AS,2021-02-04,269,248,0,21,0,0
CB,2021-02-04,73,69,0,4,0,0
CE,2021-02-04,20,7,0,13,0,0
CL,2021-02-04,1021,525,0,496,0,0
CM,2021-02-04,666,533,0,133,0,0
CN,2021-02-04,186,140,0,46,0,0
CT,2021-02-04,2142,2108,0,0,16,18
EX,2021-02-04,218,155,0,63,0,0
GA,2021-02-04,693,613,0,80,0,0
IB,2021-02-04,170,131,0,39,0,0
MC,2021-02-04,335,204,0,130,0,1
MD,2021-02-04,2692,1553,0,1139,0,0
ML,2021-02-04,40,18,0,22,0,0
NC,2021-02-04,131,103,0,28,0,0
PV,2021-02-04,673,353,0,320,0,0
RI,2021-02-04,99,92,0,6,1,0
VC,2021-02-04,2149,1846,0,303,0,0
AN,2021-02-05,3417,2334,0,1083,0,0
AR,2021-02-05,447,442,0,5,0,0
AS,2021-02-05,229,200,0,29,0,0
CB,2021-02-05,93,88,0,5,0,0
CE,2021-02-05,47,2,0,45,0,0
CL,2021-02-05,990,462,0,528,0,0
CM,2021-02-05,639,539,0,100,0,0
CN,2021-02-05,215,159,0,56,0,0
CT,2021-02-05,2045,2010,0,0,11,24
EX,2021-02-05,198,141,0,57,0,0
GA,2021-02-05,572,490,0,82,0,0
IB,2021-02-05,134,105,0,29,0,0
MC,2021-02-05,284,174,0,110,0,0
MD,2021-02-05,3424,1887,0,1537,0,0
ML,2021-02-05,54,16,0,38,0,0
NC,2021-02-05,146,94,0,52,0,0
PV,2021-02-05,663,339,0,324,0,0
RI,2021-02-05,79,72,0,7,0,0
VC,2021-02-05,1991,1659,0,332,0,0
AN,2021-02-06,2437,1780,0,657,0,0
AR,2021-02-06,296,292,0,4,0,0
AS,2021-02-06,271,249,0,22,0,0
CB,2021-02-06,82,81,0,1,0,0
CE,2021-02-06,31,4,0,27,0,0
CL,2021-02-06,712,337,0,375,0,0
CM,2021-02-06,420,344,0,76,0,0
CN,2021-02-06,197,136,0,61,0,0
CT,2021-02-06,1277,1238,0,0,2,37
EX,2021-02-06,138,89,0,49,0,0
GA,2021-02-06,481,410,0,71,0,0
IB,2021-02-06,121,95,0,26,0,0
MC,2021-02-06,285,154,0,131,0,0
MD,2021-02-06,2003,1039,0,964,0,0
ML,2021-02-06,33,10,0,23,0,0
NC,2021-02-06,110,74,0,36,0,0
PV,2021-02-06,619,394,0,225,0,0
RI,2021-02-06,50,44,0,6,0,0
VC,2021-02-06,1399,1152,0,247,0,0
AN,2021-02-07,1640,1043,0,597,0,0
